id	text	iset	np_replfirst_noun	annotationcompleted	np_replfirst_deverbal	namely_difficultcase	np_replalternative	np_repl_difficultcase	namely_majordivergingantecedent	candidateanaphor	namelytest_naemlich	np_replfirst_article	namely_antecedent
306	es	18361		yes						error_wrong_marking			
307	das	18721		yes						error_wrong_marking			
308	das	18734	na	yes	na	na	na	yes	na	discourse_anaphor	naemlich was kollegin grossetête gesagt hat	na	116
309	es	18541		yes						error_no_discourse_anaphor			
310	Das	18709	einschaetzung	yes	na	na	na	na	na	discourse_anaphor	naemlich was zum dienstleistungsmarkt gesagt wurd die oeffnung eines gemeinsamen marktes , aber kein soziales dumping betrifft	eine_solche	118
311	dies	18699	sachverhalt	yes	na	na	na	na	na	discourse_anaphor	naemlich  was zum dienstleistungsmarkt gesagt wurd die oeffnung eines gemeinsamen marktes , aber kein soziales dumping betrifft	diese	118
312	Es	18511		yes						error_no_discourse_anaphor			
313	Das	18521	na	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass es  um ein soziales europa im globalen wettbewerb geht	na	117
314	es	18863		yes						error_no_discourse_anaphor			
315	es	18571		yes						error_no_discourse_anaphor			
316	Das	18672		yes						error_wrong_marking			
317	das	18475	tatsache	yes	na	na	yes	na	na	discourse_anaphor	naemlich, dass ein ratsdokument in diesem haus -- so positiven anklang gefunden hat	diese	119
318	Es	18780		yes						error_wrong_marking			
319	es	18596		yes						error_no_discourse_anaphor			
320	Es	18975		yes						error_no_discourse_anaphor			
321	Es	19123		yes						error_no_discourse_anaphor			
322	es	19098		na						error_no_discourse_anaphor			
323	es	19202		yes						error_no_discourse_anaphor			
324	es	19193		yes						error_no_discourse_anaphor			
325	es	18988		yes						error_no_discourse_anaphor			
326	es	19063		na						error_no_discourse_anaphor			
327	es	18934		yes						error_no_discourse_anaphor			
328	es	18994		yes						error_no_discourse_anaphor			
329	Das	19169	massnahme	yes	na	na	yes	na	yes	discourse_anaphor	dass wir ein gemeinsames satellitenaufklaerungssystem der europaeischen union und gemeinsame standards fuer die telekommunikation in diesem bereich erhalten	diese	120
330	das	19615		yes						na			
331	dies	19653	na	yes	na	na	na	na	na	discourse_anaphor	naemlich eine europaeische regulierung und aufsicht im fokus zu habenhaben	na	122
332	das	19462		yes						error_no_discourse_anaphor			
333	Das	19417	forderung	yes	na	na	na	na	na	discourse_anaphor	naemlich maximalharmonisierung im bereich des verbraucherschutzes zu fordern	diese	121
334	Das	19612		yes						error_wrong_marking			
335	es	19647		yes						error_wrong_marking			
336	es	19947		yes						error_wrong_marking			
337	es	19975		yes						error_wrong_marking			
338	Es	19668		yes						error_wrong_marking			
339	es	19998	zustand	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass diese debatte angesichts ihrer bedeutung mehr zuschauer und mehr zuhoerer verdient haette	diese	123
340	es	19962		yes						error_wrong_marking			
341	Das	19767	behauptung	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass wir als haushaltsinstitution tatsaechlich voll und ganz ueber die finanziellen aspekte des galileo-projekts informiert sein sollten	diese	124
342	es	20141		yes						error_wrong_marking			
343	es	20437		na						error_no_discourse_anaphor			
344	es	20590		na						error_no_discourse_anaphor			
345	es	20298		yes						error_no_discourse_anaphor			
346	das	20180		na						error_no_discourse_anaphor			
347	es	20452		na						error_no_discourse_anaphor			
348	es	20376		yes						error_wrong_marking			
349	Das	20457	na	yes	yes	na	na	na	na	discourse_anaphor	naemlich die aufforderung von herrn sacrédeus	na	126
350	es	20238		yes						error_wrong_marking			
351	das	20471	ansicht	yes	na	na	yes	na	na	discourse_anaphor	naemlich, die position , die wir eingenommen haben	diese	125
352	es	20404		yes						error_wrong_marking			
353	es	20544		na						error_wrong_marking			
354	Es	20493		na						error_wrong_marking			
355	dies	20280		yes						error_no_discourse_anaphor			
356	dies	21053	sachverhalt	yes	na	na	yes	na	na	discourse_anaphor	naemlich, dass die nationalen interessen nur noch ueber europa wahrgenommen werden koennen	diese	128
357	es	20863		yes						error_no_discourse_anaphor			
358	es	20782	handlung	yes	na	na	na	na	yes	discourse_anaphor	naemlich den prozess niederzureden	eine_solche	129
359	Das	20771	na	yes	na	na	na	na	na	discourse_anaphor	naemlich  diesen prozess , an dem alle legitimierten , von den nationalen parlamenten bis zum rat und zum europaeischen parlament und der kommission , beteiligt waren	na	130
360	Es	20943		yes						error_wrong_marking			
361	das	20793		yes						error_wrong_marking			
362	es	21005		yes						error_wrong_marking			
363	Dies	20711	entwicklung	yes	na	na	na	na	yes	discourse_anaphor	naemlich die freiheit zu reden	diese	127
364	es	20730		yes						error_no_discourse_anaphor			
365	Dies	20743	entwicklung	yes	na	na	na	na	yes	discourse_anaphor	naemlich die freiheit zu reden	diese	127
366	es	21259		yes						error_no_discourse_anaphor			
367	Es	21386		yes						error_wrong_marking			
368	Es	21363		yes						error_wrong_marking			
369	das	21286	sachverhalt	yes	na	yes	na	yes	na	discourse_anaphor	naemlich, dass gesundheit lediglich das ergebnis eines selbst gewaehlten lebensstils ist	diese	131
370	Es	21601		yes						error_wrong_marking			
371	Das	21825	behauptung	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass die behandlung der tiere mit den graeueln des naziregimes verglichen wird	eine_solche	134
372	das	21558		na						error_no_discourse_anaphor			
373	Das	21648	sachverhalt	yes	na	na	yes	na	na	discourse_anaphor	naemlich, dass das ganze  in einem sinnvollen oekonomischen kontext bleiben , und es muss auch den rechtsvorschriften der europaeischen union entsprechen   in einem sinnvollen oekonomischen kontext bleiben , und es muss auch den rechtsvorschriften der europaeischen union entsprechen muss	diese	133
374	Es	21655		yes						error_wrong_marking			
375	es	21638		yes						error_no_discourse_anaphor			
376	Das	21684	forderung	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass die tiere wohlbehalten und unter bestmoeglichen bedingungen am zielort ankommen	diese	132
377	es	22073		yes						error_no_discourse_anaphor			
378	Das	21970		yes						error_no_discourse_anaphor			
379	Es	22174		yes						error_wrong_marking			
380	Das	22210		na						na			
381	das	22041		yes						error_no_discourse_anaphor			
382	Es	22055		yes						error_wrong_marking			
383	Es	22156		yes						error_wrong_marking			
384	Das	22141	zustand	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass diese unternehmen geschlossen werden, die produktion ausgelagert wird, und dann noch einmal subventioniert wird	diese	135
385	es	22340		yes						error_no_discourse_anaphor			
386	Das	22628	vorgang	yes	na	na	na	na	na	discourse_anaphor	naemlich zu handeln ohne vorwarnung und ohne die arbeitnehmer rechtzeitig zu konsultieren und zu informieren	eine_solche	136
387	Es	22863		yes						error_wrong_marking			
388	es	22744		yes						error_wrong_marking			
389	Es	22551		yes						error_wrong_marking			
390	es	23115		yes						error_no_discourse_anaphor			
391	Das	23064	sachverhalt	yes	na	na	yes	na	na	discourse_anaphor	dass bei einer aussprache zu diesem thema die evp-fraktion 18 minuten zur verfuegung hat , meine fraktion 14 , die liberalen 7 , die gruenen 4,5 .]	diese	137
392	Das	23005	massnahme	yes	na	na	yes	na	na	discourse_anaphor	dass der rat  30 minuten redezeit , die kommission 20 minuten redezeit und das gesamte plenum 60 minuten erhaelt	diese	141
393	Das	23120	umstand	yes	na	na	yes	na	na	discourse_anaphor	dass fraktionen ihre redezeiten so weit reduzieren , dass [es] diese ein-minuten-reden g	diese	142
394	Das	23102	umstand	yes	na	na	na	na	na	discourse_anaphor	[wenn ich alle meine expertinnen und experten zu wort kommen lassen wuerde , braeuchte ich schon mehr redezeit , als wir hier zur verfuegung haben]	diese	143
395	das	23251	aktion	yes	na	na	na	na	na	discourse_anaphor	meine kernbotschaften auch in fuenf minuten rueberzubringen	diese	138
396	das	23380	sachverhalt	yes	na	na	yes	na	na	discourse_anaphor	dass [am nachmittag redet zu den berichten , die ich eben hier vorgetragen habe , der rat 50 minuten , die kommission 50 minuten , der berichterstatter brok hat fuenf minuten] vletzt	diese	139
397	das	23267	umstand	yes	na	na	yes	na	na	discourse_anaphor	[einmal 20 minuten zur verfuegung zu haben]	diese	145
398	Das	23136	entwicklung	yes	na	na	yes	na	na	discourse_anaphor	[das dient dem inneren frieden der fraktionen , aber nicht der qualitaet der parlamentarischen debatte], vletzt	diese	140
399	das	23398	zustand	yes	na	na	yes	na	na	discourse_anaphor	dass [alle abgeordneten 90 minuten haben]	diese	144
400	das	23578	na	na	yes	na	na	na	na	discourse_anaphor	illegale einleitungen	na	148
401	Es	23860		na						error_wrong_marking			
402	das	23798	forderung	yes	na	na	na	na	yes	discourse_anaphor	naemlich das kontrolle zukuenftig auch auf see moeglich sein muss	diese	151
403	es	23760		na						error_wrong_marking			
404	es	23613		na						error_no_discourse_anaphor			
405	Das	23782	vorgang	yes	na	na	na	na	yes	discourse_anaphor	naemlich die tatsache, dass die lkws nicht nur auf den hoefen kontrolliert werden , sondern auch auf der strasse kontroliert werden, muss zukuenftig auch auf see moeglich sein	diese	150
406	es	23685	zustand	yes	na	na	na	na	na	discourse_anaphor	naemlich die staaten , die diese richtlinie nicht ordentlich umgesetzt haben	diese	147
407	es	23508		na						error_no_discourse_anaphor			
408	es	23543		na						error_wrong_marking			
409	das	23912	entwicklung	yes	na	na	yes	na	yes	discourse_anaphor	naemlich katastrophen zu vermeiden  und gezielte , boesartige , kriminelle delikte auf unseren meeren nicht mehr zuzulassen	diese	149
410	das	23564	zustand	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass es im jahr 2001  in der nord- und ostsee zusammen ungefaehr tausend illegale  einleitungen gab	diese	146
411	es	23556		na						error_wrong_marking			
412	es	23994		yes						error_no_discourse_anaphor			
413	es	24092		yes						error_no_discourse_anaphor			
414	es	23965		yes						error_wrong_marking			
415	es	24407		yes						error_wrong_marking			
416	Es	24433		yes						error_wrong_marking			
417	Das	24447	sachverhalt	yes	na	na	na	na	na	discourse_anaphor	naemlich, wo  der nutzen fuer den verbraucher liegt	diese	152
418	dies	24689	vorgang	na	na	na	na	yes	na	discourse_anaphor	naemlich,  dass im gesamten binnenmarkt ein und dieselbe maschine mit ein und derselben ausfuehrung in den verkehr gebracht werden kann	diese	154
419	dies	24704	zustand	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass im gesamten binnenmarkt ein und dieselbe maschine mit ein und derselben ausfuehrung in den verkehr gebracht werden kann und dass dies alles natuerlich ohne zusaetzliche pruefungen in den mitgliedstaaten der europaeischen union moeglich ist	diese	153
420	Das	24590		yes						error_no_discourse_anaphor			
421	dies	24731	sachverhalt	na	na	na	yes	na	na	discourse_anaphor	naemlich, dass im gesamten binnenmarkt ein und dieselbe maschine mit ein und derselben ausfuehrung in den verkehr gebracht werden kann und dass dies alles natuerlich ohne zusaetzliche pruefungen in den mitgliedstaaten der europaeischen union moeglich ist	diese	153
422	Dies	24825		yes						error_no_discourse_anaphor			
423	Das	25044		yes						error_wrong_marking			
424	Dies	25103	zustand	yes	na	na	yes	na	na	discourse_anaphor	naemlich, dass der verfassungsentwurf den neuen zielen der gemeinsamen agrarpolitik nach der agrarreform nicht rechnung traegt	diese	155
425	es	25064		yes						error_wrong_marking			
426	es	25308	na	na	na	yes	na	na	na	discourse_anaphor	naemlich das, was ich sage	na	
427	Es	25291		yes						error_wrong_marking			
428	Dies	25506	moeglichkeit	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass zwei richtlinien , die eine aehnliche materie behandeln , auch in der mitgliedstaatlichen gesetzgebung gleich behandelt werden koennen	diese	156
429	das	25586	problem	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass unsere verhandlungsposition gegenueber den amerikanern in der frage der durchsetzung von ias verschlechtert werden koennte	diese	157
430	Es	25465		yes						error_wrong_marking			
431	es	25354		na						error_no_discourse_anaphor			
432	Das	25993		yes						error_no_discourse_anaphor			
433	Das	25738		na						na			
434	das	26088		na						na			
435	es	25786		yes						error_no_discourse_anaphor			
436	es	25963		yes						error_wrong_marking			
437	das	25912	zustand	na	na	na	yes	na	na	discourse_anaphor	naemlich, dass  es auch eine verbindung gibt zwischen einer anstaendigen nationalen industriepolitik , die sich vielleicht in einem mitgliedstaat abspielt	diese	158
438	es	25893		yes						error_wrong_marking			
439	Das	25743	na	na	na	na	na	na	na	discourse_anaphor	naemlich gesundheitsschutz , umweltschutz und arbeitnehmerschutz nicht zu vergessen	na	160
440	das	25754	massnahme	na	na	na	na	na	na	discourse_anaphor	naemlich, dass wir auf der einen seite alles tun wollen , um eine vernuenftige industriepolitik zu betreiben , sie weiter auszubauen und die wettbewerbsfaehigkeit zu erhalten , dass wir aber auf der anderen seite die zweite saeule nicht vergessen , naemlich gesundheitsschutz , umweltschutz und arbeitnehmerschutz	diese	159
441	Es	26296		yes						error_no_discourse_anaphor			
442	Es	26436		yes						error_no_discourse_anaphor			
443	dies	26183	na	na	na	na	na	na	na	discourse_anaphor	dass wir nicht nur das nationale interesse oder das vermeintliche nationale interesse im auge haben , sondern dass wir das gemeinschaftliche interesse im auge haben , die interessen der europaeischen union , des gemeinsamen europas .	diese	162
444	es	26362		yes						error_no_discourse_anaphor			
445	Es	26117		yes						error_no_discourse_anaphor			
446	Es	26315		yes						error_no_discourse_anaphor			
447	es	26211	einschaetzung	yes	na	na	yes	na	na	discourse_anaphor	dass wir natuerlich nicht absolut zufrieden sind, aber wir wissen auch , dass mehr nicht erreichbar war .	diese	161
448	es	26192		yes						error_no_discourse_anaphor			
449	es	26305		yes						error_no_discourse_anaphor			
450	es	26729	entwicklung	yes	yes	na	na	na	na	discourse_anaphor	eine gemeinschaftspolitik im bereich der wirtschaftsmigration	eine_solche	163
451	es	26695		yes						error_no_discourse_anaphor			
452	dies	27008	problem	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass wir nicht mit dem wort terrorismus die innere sensibilitaet abstumpfen lassen und eine generalvollmacht fuer jede art von kampf ausstellen duerfen	diese	164
453	es	26975	na	yes	na	yes	na	na	na	discourse_anaphor	naemlich, dass wir hier einem gegner aus dem dunkleln  im kampf gegenueberstehen, der ungreifabr und ohne jede grenze ist	na	165
454	Das	26922	handlung	yes	na	na	na	na	na	discourse_anaphor	naemlich, diesem kampf zu gewinnen , ohne selbst die maessigung zu verlieren , die menschlichkeit abzulegen , die eigenen gesetze zu verraten und die freiheit des menschen im eigenen , inneren bereich zu gefaehrden	eine_solche	166
455	es	26886		yes						error_wrong_marking			
456	Das	26963	na	yes	na	yes	na	na	yes	discourse_anaphor	naemlich, dass wir hier einem gegner aus dem dunkleln  im kampf gegenueberstehen, der ungreifabr und ohne jede grenze ist	na	165
457	Das	27106		na						na			
458	Es	27011		yes						error_wrong_marking			
459	Es	27337		yes						error_no_discourse_anaphor			
460	es	27392		yes						error_no_discourse_anaphor			
461	es	27442		yes						error_no_discourse_anaphor			
462	es	27453		yes						error_no_discourse_anaphor			
463	es	27489		yes						error_no_discourse_anaphor			
464	das	27586		yes						error_wrong_marking			
465	es	27582		yes						error_wrong_marking			
466	Es	27609		yes						error_no_discourse_anaphor			
467	Es	27811		yes						error_wrong_marking			
468	es	28044		yes						error_wrong_marking			
469	Es	28089		yes						error_wrong_marking			
470	Dies	27962	sachverhalt	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass wir unseren bauern planungssicherheit bieten	diese	168
471	es	28065		yes						error_no_discourse_anaphor			
472	es	28142	massnahme	yes	na	yes	na	na	na	discourse_anaphor		eine_solche	167
473	Das	28374	massnahme	na	na	yes	na	na	yes	discourse_anaphor	naemlich indonesien die schulden vollstaendig zu erlassen	eine_solche	171
474	das	28314	problem	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass zinsen in die laender des nordens zurueckgezahlt werden	diese	169
475	dies	28211	zustand	yes	na	na	na	na	na	discourse_anaphor	naemlich,  dass es in den laendern des suedens zu keiner selbststaendigen dynamischen wirtschaftlichen entwicklung kommen kann	diese	170
476	es	28302		yes						error_wrong_marking			
477	es	28189		yes						error_wrong_marking			
478	Das	28332	umstand	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass indonesien in diesem jahr vier milliarden euro zurueckzahlen muesste	diese	172
479	das	28319		na						error_no_discourse_anaphor			
480	es	28585		na						error_wrong_marking			
481	Das	28473	umstand	yes	na	na	yes	na	yes	discourse_anaphor	naemlich, dass in der schweiz 66 % der gueter auf der schiene transportiert werden und 30 % auf der strasse und dass .   in der eu das verhaeltnis umgekehrt und sogar noch viel krasser ist	eine_solche	176
482	Das	28678	massnahme	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass es den laendern auch nicht erlaubt ist, den grossteil dieser gelder fuer die alternative zu verwenden	diese	175
483	Es	28660		na						error_wrong_marking			
484	was	28483		na						na			
485	es	28822		na						na			
486	das	28481		na						error_no_discourse_anaphor			
487	das	28612	entwicklung	yes	na	na	na	na	yes	discourse_anaphor	naemlich ein system , das gut funktioniert , eine kombination aus mikrowellentechnologie und in zukunft auch dem digitalen tachografen, wie in der schweiz	eine_solche	174
488	es	29110		yes						error_wrong_marking			
489	Das	29140		yes						error_no_discourse_anaphor			
490	es	28895		yes						error_wrong_marking			
491	Das	29265		na						na			
492	Es	28874		yes						error_wrong_marking			
493	es	29042	na	na	na	na	na	yes	na	discourse_anaphor	naemlich vertrauen herzustellen	diese	178
494	es	29156		yes						error_no_discourse_anaphor			
495	es	29147		yes						error_no_discourse_anaphor			
496	es	29195		yes						error_no_discourse_anaphor			
497	es	29164		yes						error_no_discourse_anaphor			
498	das	29518	einschaetzung	yes	na	na	yes	na	na	discourse_anaphor	dass man in verschiedenen europaeischen staaten glaubte, man muesste rasch handeln , man muesste die amerikaner unterstuetzen .	diese	179
499	es	29553		yes						error_no_discourse_anaphor			
500	Es	29460		yes						error_no_discourse_anaphor			
501	es	29824		yes						error_no_discourse_anaphor			
502	Es	29847		yes						error_no_discourse_anaphor			
503	es	29645	sachverhalt	yes	na	na	yes	na	na	discourse_anaphor	dass sie , frau kommissarin , heute diese balance wirklich exzellent getroffen h	diese	180
504	dies	29951	na	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass die irakische regierung vor den augen der eigenen bevoelkerung autoritaet und legitimation hat	na	
505	Dies	30212	na	yes	na	na	na	na	na	discourse_anaphor	naemlich hilfe zu organisieren , einen dialog zustande zu bringen , strukturen zu bauen , aus denen dann eine dauerhafte entwicklung erwaechst	na	183
506	es	30359		na						na			
507	es	30295		yes						error_wrong_marking			
508	dies	30111	vorgang	yes	na	na	na	na	na	discourse_anaphor	naemlich deutlich zu machen, dass terror in keiner weise begruendet sein kann und wir immer gegen terror sind , der hier von minderheiten im irak veruebt wird , und dass wir die mehrheit der bevoelkerung unterstuetzen muessen	diese	181
509	es	29899		yes						error_wrong_marking			
510	es	30222		yes						error_wrong_marking			
511	die irakische Regierung vor den Augen der eigenen Bevölkerung Autorität und Legitimation hat	29937 29938 29939 29940 29941 29942 29943 29944 29945 29946 29947 29948 29949		yes						error_no_discourse_anaphor			
512	dies	30049	umstand	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass sie nicht hingeht	diese	182
513	es	30031		yes						error_wrong_marking			
514	es	30043		yes						error_wrong_marking			
515	es	29915		yes						error_wrong_marking			
516	Das	30018	einschaetzung	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass wir uns als uno erst dann wieder voll engagieren , dort wieder hingehen koennen , wenn sicherheit gegeben ist	diese	184
517	es	30243		yes						error_wrong_marking			
518	das	30469	na	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass der vorschlag des rates und der vier staaten keine entschaedigungsregelung enthaelt	na	186
519	das	30687		na						na			
520	es	30411		yes						error_wrong_marking			
521	es	30558		yes						error_wrong_marking			
522	das	30593		yes						error_no_discourse_anaphor			
523	Es	30932		yes						error_no_discourse_anaphor			
524	Es	31025		yes						error_wrong_marking			
525	es	30749		yes						error_no_discourse_anaphor			
526	das	31264	vorgang	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass die anzahl der beschwerden stetig ansteigt	diese	188
527	Es	31151		yes						error_no_discourse_anaphor			
528	es	31559		yes						error_no_discourse_anaphor			
529	es	31293		yes						error_no_discourse_anaphor			
530	Das	31452	na	yes	na	na	na	na	na	discourse_anaphor	naemlich das netz zwischen den nationalen beschwerdestellen und auch zwischen ihm und diesen nationalen stellen enger zu knuepfen	na	187
531	Es	31609		yes						error_no_discourse_anaphor			
532	Es	31633		yes						error_no_discourse_anaphor			
533	das	31996	entwicklung	yes	na	na	yes	na	na	discourse_anaphor	naemlich auch die moeglichkeit des rueckholrechts zu h	diese	192
534	das	32131		yes						error_wrong_marking			
535	Es	31786		na						error_wrong_marking			
536	was	32134		yes						error_wrong_marking			
537	was	32236		yes						error_wrong_marking			
538	Es	31764		na						error_wrong_marking			
539	das	31861	aktion	yes	yes	na	na	na	na	discourse_anaphor	naemlich einen teil unserer gesetzgebungskompetenz herzugeben	diese	191
540	es	31983		yes						error_wrong_marking			
541	Es	31736		na						error_wrong_marking			
542	das	32015	moeglichkeit	yes	na	na	na	na	na	discourse_anaphor	aemlich auch die moeglichkeit des rueckholrechts zu h	diese	192
543	was	32220		yes						error_wrong_marking			
544	es	31847		na						error_wrong_marking			
545	es	32586		yes						error_no_discourse_anaphor			
546	Das	32344	umstand	yes	na	na	yes	na	na	discourse_anaphor	inzwischen ist aus dieser ehemals gouvernementalen zusammenarbeit eine interinstitutionelle sache geworden .	diese	194
547	das	32405		yes						error_no_discourse_anaphor			
548	es	32468		yes						error_no_discourse_anaphor			
549	es	32330		yes						error_no_discourse_anaphor			
550	Es	32578		yes						error_no_discourse_anaphor			
551	es	32290		yes						error_no_discourse_anaphor			
552	es	32354		yes						error_no_discourse_anaphor			
553	Es	32741		yes						error_wrong_marking			
554	es	33071		na						na			
555	Das	33093		na						na			
556	das	32724	ereignis	na	na	na	yes	yes	na	discourse_anaphor	naemlich, dass wir heute praesident juschtschenko hier haben	diese	195
557	es	33028		yes						error_no_discourse_anaphor			
558	das	32950		yes						error_no_discourse_anaphor			
559	das	33378	massnahme	na	na	na	yes	na	na	discourse_anaphor	naemlich, dass der biotechnologischen forschung noch mehr bedeutung zugemessen wurde	diese	196
560	Das	33734	na	na	na	na	na	na	na	discourse_anaphor	naemlich, dass alles verboten ist, es sei denn , es ist erlaubt	na	198
561	das	33783	sachverhalt	na	na	na	yes	yes	yes	discourse_anaphor	naemlich, dass es nicht nur um etiketten , sondern auch um werbeangaben geht	diese	197
562	es	33729		yes						error_no_discourse_anaphor			
563	es	33769		yes						error_no_discourse_anaphor			
564	es	33776		yes						error_no_discourse_anaphor			
565	Es	33476		yes						error_wrong_marking			
566	es	33471		yes						error_wrong_marking			
567	dies	33631	notwendigkeit	yes	na	na	na	na	yes	discourse_anaphor	naemlich die dickleibigkeit vieler kinder in den griff zu bekommen	diese	199
568	Das	33623	na	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass wir in europa gegen die dickleibigkeit vieler kinder etwas tun muessen	na	200
569	es	33725		yes						error_wrong_marking			
570	Das	33893		yes						error_no_discourse_anaphor			
571	es	34056		yes						error_no_discourse_anaphor			
572	es	34042	entwicklung	yes	na	na	na	na	yes	discourse_anaphor	naemlich was geschieht wenn wir keine fuelle von konkreten massnahmen haben	eine_solche	201
573	es	34033		na						error_wrong_marking			
574	es	34049	massnahme	yes	na	na	na	na	yes	discourse_anaphor	naemlich was geschieht wenn wir keine fuelle von konkreten massnahmen haben	eine_solche	201
575	es	34315		yes						error_no_discourse_anaphor			
576	Es	34480		yes						error_no_discourse_anaphor			
577	Es	34571		yes						error_no_discourse_anaphor			
578	das	34650		yes						error_no_discourse_anaphor			
579	es	34945		yes						error_wrong_marking			
580	es	34962		yes						error_no_discourse_anaphor			
581	es	34950		yes						error_wrong_marking			
582	es	34970		yes						error_no_discourse_anaphor			
583	Dies	34824	forderung	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass die infrastrukturellen investitionen durch israel nicht wieder zerstoert werden	diese	202
584	es	34940		yes						error_wrong_marking			
585	es	34986		yes						error_no_discourse_anaphor			
586	es	35127		yes						error_wrong_marking			
587	es	35252		yes						error_no_discourse_anaphor			
588	es	35491		yes						error_no_discourse_anaphor			
589	Das	35401	entwicklung	yes	na	na	yes	na	na	discourse_anaphor	dass andere an diese stelle treten und einfluss g	diese	204
590	dies	35618	sachverhalt	yes	na	yes	yes	na	na	discourse_anaphor	dass er der gewalt abgeschworen hat und dass er das existenzrecht des staates israel anerkannt hat.	diese	205
591	es	35485		yes						error_no_discourse_anaphor			
592	Dies	35308		yes						deictic			
593	Es	35329		yes						error_no_discourse_anaphor			
594	es	35374		yes						error_no_discourse_anaphor			
595	es	35846		yes						error_no_discourse_anaphor			
596	es	35791	einschaetzung	yes	na	na	yes	na	na	discourse_anaphor	dass ich diese zahlen fuer masslos ueberschaetzt halte.	diese	208
597	es	36030	massnahme	yes	yes	na	yes	na	na	discourse_anaphor	dieser einbau	diese	209
598	es	35953		yes						error_no_discourse_anaphor			
599	es	36157		yes						error_no_discourse_anaphor			
600	das	35913		na						na			
601	es	36021		yes						error_no_discourse_anaphor			
602	Es	35997		yes						error_no_discourse_anaphor			
603	Das	35898	umstand	yes	na	na	yes	na	na	discourse_anaphor	wenn [es] um massnahmen geht , die wirklich an die substanz der unfaelle gehen , die wirklich das potenzial haetten , menschen zu einem besseren fahrverhalten zu bringen , wie etwa der verzicht auf alkohol oder an die fahrverhaeltnisse angepasste geschwindigkeiten , dann werden im verkehrsausschuss entsprechende antraege samt und sonders abgelehnt .	diese	207
604	es	36064	massnahme	yes	na	na	yes	na	na	discourse_anaphor	ein solches ding e	eine_solche	206
605	es	35924		yes						error_no_discourse_anaphor			
606	es	35941		yes						error_no_discourse_anaphor			
607	Es	36069		yes						error_no_discourse_anaphor			
608	das	36548		yes						error_no_discourse_anaphor			
609	Es	36407		yes						error_no_discourse_anaphor			
610	es	36366		yes						error_no_discourse_anaphor			
611	es	36315		yes						error_no_discourse_anaphor			
612	es	36230		yes						error_no_discourse_anaphor			
613	Es	36493		yes						error_no_discourse_anaphor			
614	es	36528		yes						error_no_discourse_anaphor			
615	Das	36471	entwicklung	yes	na	na	yes	yes	na	discourse_anaphor	dass aethiopien und eritrea ihren konflikt auf dem gebiet von somalia ausfechten	diese	210
616	es	36453		yes						error_no_discourse_anaphor			
617	es	36831		yes						error_no_discourse_anaphor			
618	Es	36822		yes						error_no_discourse_anaphor			
619	es	36837		yes						error_no_discourse_anaphor			
620	das	36596		yes						error_no_discourse_anaphor			
621	es	37099	na	yes	na	yes	na	yes	na	discourse_anaphor		na	
622	das	37062	entwicklung	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass in den vermittlungsverfahren eine reihe von substanziellen fortschritten in unsere richtung erzielt worden sind	diese	211
623	was	37224		na						na			
624	Es	37288		na						error_wrong_marking			
625	was	37265		na						na			
626	was	37188		na						na			
627	dies	37218	na	yes	yes	na	na	na	yes	discourse_anaphor	naemlich dieser vorschlag	na	213
628	Das	37152	problem	yes	na	na	na	na	yes	discourse_anaphor	naemlich, dass  die gefahr bestand, dass durch die uebertreibung bei den oeko-sozialen kriterien der binnenmarkt wieder zurueckgefahren wird gegenueber der situation , die 1993 erreicht wurde	diese	212
629	es	37238	na	yes	yes	na	na	na	yes	discourse_anaphor	naemlich dieser vorschlag	na	213
630	Das	37569	handlung	yes	na	na	na	na	na	discourse_anaphor	naemlich, das der rat die form eines anreizes gewaehlt hat und darauf hingewiesen hat , dass eine loesung der zypern-frage die eu bestrebungen der tuerkei erheblich erleichtern wuerde	diese	214
631	es	37825		na						error_wrong_marking			
632	es	37785	handlung	yes	na	na	na	na	na	discourse_anaphor	naemlich, jetzt eine neue initiative zur wiederaufnahme der zypern-gespraeche zu unterstuetzen und [das] noch vorhandene zeitfenster zu nutzen	eine_solche	215
